Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Actual,Non-melanoma skin cancer (rare types),2003,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2003,Males,30-34,1,0.1
Actual,Non-melanoma skin cancer (rare types),2003,Males,35-39,6,0.8
Actual,Non-melanoma skin cancer (rare types),2003,Males,40-44,7,0.9
Actual,Non-melanoma skin cancer (rare types),2003,Males,45-49,12,1.7
Actual,Non-melanoma skin cancer (rare types),2003,Males,50-54,20,3.1
Actual,Non-melanoma skin cancer (rare types),2003,Males,55-59,23,4.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,60-64,29,6.7
Actual,Non-melanoma skin cancer (rare types),2003,Males,65-69,33,9.4
Actual,Non-melanoma skin cancer (rare types),2003,Males,70-74,44,14.7
Actual,Non-melanoma skin cancer (rare types),2003,Males,75-79,50,21.0
Actual,Non-melanoma skin cancer (rare types),2003,Males,80-84,54,37.5
Actual,Non-melanoma skin cancer (rare types),2003,Males,85-89,23,36.6
Actual,Non-melanoma skin cancer (rare types),2003,Males,90+,11,45.2
Actual,Non-melanoma skin cancer (rare types),2003,Males,All ages combined,317,3.2
Actual,Non-melanoma skin cancer (rare types),2004,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,20-24,2,0.3
Actual,Non-melanoma skin cancer (rare types),2004,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2004,Males,30-34,3,0.4
Actual,Non-melanoma skin cancer (rare types),2004,Males,35-39,8,1.1
Actual,Non-melanoma skin cancer (rare types),2004,Males,40-44,8,1.1
Actual,Non-melanoma skin cancer (rare types),2004,Males,45-49,9,1.3
Actual,Non-melanoma skin cancer (rare types),2004,Males,50-54,12,1.8
Actual,Non-melanoma skin cancer (rare types),2004,Males,55-59,31,5.2
Actual,Non-melanoma skin cancer (rare types),2004,Males,60-64,28,6.2
Actual,Non-melanoma skin cancer (rare types),2004,Males,65-69,37,10.2
Actual,Non-melanoma skin cancer (rare types),2004,Males,70-74,49,16.5
Actual,Non-melanoma skin cancer (rare types),2004,Males,75-79,56,23.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,80-84,60,39.4
Actual,Non-melanoma skin cancer (rare types),2004,Males,85-89,44,68.6
Actual,Non-melanoma skin cancer (rare types),2004,Males,90+,19,74.0
Actual,Non-melanoma skin cancer (rare types),2004,Males,All ages combined,367,3.7
Actual,Non-melanoma skin cancer (rare types),2005,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2005,Males,30-34,1,0.1
Actual,Non-melanoma skin cancer (rare types),2005,Males,35-39,3,0.4
Actual,Non-melanoma skin cancer (rare types),2005,Males,40-44,4,0.5
Actual,Non-melanoma skin cancer (rare types),2005,Males,45-49,12,1.7
Actual,Non-melanoma skin cancer (rare types),2005,Males,50-54,13,2.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,55-59,21,3.4
Actual,Non-melanoma skin cancer (rare types),2005,Males,60-64,23,4.9
Actual,Non-melanoma skin cancer (rare types),2005,Males,65-69,30,8.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,70-74,36,12.1
Actual,Non-melanoma skin cancer (rare types),2005,Males,75-79,89,36.0
Actual,Non-melanoma skin cancer (rare types),2005,Males,80-84,62,39.2
Actual,Non-melanoma skin cancer (rare types),2005,Males,85-89,43,62.1
Actual,Non-melanoma skin cancer (rare types),2005,Males,90+,16,58.7
Actual,Non-melanoma skin cancer (rare types),2005,Males,All ages combined,354,3.5
Actual,Non-melanoma skin cancer (rare types),2006,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2006,Males,10-14,2,0.3
Actual,Non-melanoma skin cancer (rare types),2006,Males,15-19,2,0.3
Actual,Non-melanoma skin cancer (rare types),2006,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2006,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2006,Males,30-34,2,0.3
Actual,Non-melanoma skin cancer (rare types),2006,Males,35-39,3,0.4
Actual,Non-melanoma skin cancer (rare types),2006,Males,40-44,4,0.5
Actual,Non-melanoma skin cancer (rare types),2006,Males,45-49,9,1.2
Actual,Non-melanoma skin cancer (rare types),2006,Males,50-54,14,2.1
Actual,Non-melanoma skin cancer (rare types),2006,Males,55-59,17,2.7
Actual,Non-melanoma skin cancer (rare types),2006,Males,60-64,31,6.3
Actual,Non-melanoma skin cancer (rare types),2006,Males,65-69,41,10.7
Actual,Non-melanoma skin cancer (rare types),2006,Males,70-74,55,18.3
Actual,Non-melanoma skin cancer (rare types),2006,Males,75-79,56,22.4
Actual,Non-melanoma skin cancer (rare types),2006,Males,80-84,78,47.4
Actual,Non-melanoma skin cancer (rare types),2006,Males,85-89,49,65.7
Actual,Non-melanoma skin cancer (rare types),2006,Males,90+,16,55.9
Actual,Non-melanoma skin cancer (rare types),2006,Males,All ages combined,381,3.8
Actual,Non-melanoma skin cancer (rare types),2007,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2007,Males,25-29,2,0.3
Actual,Non-melanoma skin cancer (rare types),2007,Males,30-34,1,0.1
Actual,Non-melanoma skin cancer (rare types),2007,Males,35-39,3,0.4
Actual,Non-melanoma skin cancer (rare types),2007,Males,40-44,7,0.9
Actual,Non-melanoma skin cancer (rare types),2007,Males,45-49,17,2.3
Actual,Non-melanoma skin cancer (rare types),2007,Males,50-54,21,3.1
Actual,Non-melanoma skin cancer (rare types),2007,Males,55-59,35,5.6
Actual,Non-melanoma skin cancer (rare types),2007,Males,60-64,38,7.2
Actual,Non-melanoma skin cancer (rare types),2007,Males,65-69,30,7.6
Actual,Non-melanoma skin cancer (rare types),2007,Males,70-74,50,16.2
Actual,Non-melanoma skin cancer (rare types),2007,Males,75-79,65,25.9
Actual,Non-melanoma skin cancer (rare types),2007,Males,80-84,73,42.9
Actual,Non-melanoma skin cancer (rare types),2007,Males,85-89,53,65.7
Actual,Non-melanoma skin cancer (rare types),2007,Males,90+,20,66.1
Actual,Non-melanoma skin cancer (rare types),2007,Males,All ages combined,416,4.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,00-04,1,0.1
Actual,Non-melanoma skin cancer (rare types),2008,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,25-29,2,0.3
Actual,Non-melanoma skin cancer (rare types),2008,Males,30-34,4,0.5
Actual,Non-melanoma skin cancer (rare types),2008,Males,35-39,6,0.8
Actual,Non-melanoma skin cancer (rare types),2008,Males,40-44,5,0.7
Actual,Non-melanoma skin cancer (rare types),2008,Males,45-49,10,1.3
Actual,Non-melanoma skin cancer (rare types),2008,Males,50-54,11,1.6
Actual,Non-melanoma skin cancer (rare types),2008,Males,55-59,36,5.7
Actual,Non-melanoma skin cancer (rare types),2008,Males,60-64,30,5.4
Actual,Non-melanoma skin cancer (rare types),2008,Males,65-69,33,8.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,70-74,70,22.0
Actual,Non-melanoma skin cancer (rare types),2008,Males,75-79,57,22.7
Actual,Non-melanoma skin cancer (rare types),2008,Males,80-84,56,31.8
Actual,Non-melanoma skin cancer (rare types),2008,Males,85-89,59,68.6
Actual,Non-melanoma skin cancer (rare types),2008,Males,90+,22,70.3
Actual,Non-melanoma skin cancer (rare types),2008,Males,All ages combined,402,3.8
Actual,Non-melanoma skin cancer (rare types),2009,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,05-09,1,0.1
Actual,Non-melanoma skin cancer (rare types),2009,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,25-29,2,0.2
Actual,Non-melanoma skin cancer (rare types),2009,Males,30-34,2,0.3
Actual,Non-melanoma skin cancer (rare types),2009,Males,35-39,2,0.3
Actual,Non-melanoma skin cancer (rare types),2009,Males,40-44,6,0.8
Actual,Non-melanoma skin cancer (rare types),2009,Males,45-49,11,1.4
Actual,Non-melanoma skin cancer (rare types),2009,Males,50-54,15,2.1
Actual,Non-melanoma skin cancer (rare types),2009,Males,55-59,15,2.3
Actual,Non-melanoma skin cancer (rare types),2009,Males,60-64,37,6.4
Actual,Non-melanoma skin cancer (rare types),2009,Males,65-69,42,9.8
Actual,Non-melanoma skin cancer (rare types),2009,Males,70-74,72,21.8
Actual,Non-melanoma skin cancer (rare types),2009,Males,75-79,72,28.5
Actual,Non-melanoma skin cancer (rare types),2009,Males,80-84,85,47.0
Actual,Non-melanoma skin cancer (rare types),2009,Males,85-89,68,74.3
Actual,Non-melanoma skin cancer (rare types),2009,Males,90+,16,49.2
Actual,Non-melanoma skin cancer (rare types),2009,Males,All ages combined,446,4.1
Actual,Non-melanoma skin cancer (rare types),2010,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,15-19,1,0.1
Actual,Non-melanoma skin cancer (rare types),2010,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2010,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,30-34,2,0.3
Actual,Non-melanoma skin cancer (rare types),2010,Males,35-39,9,1.1
Actual,Non-melanoma skin cancer (rare types),2010,Males,40-44,7,0.9
Actual,Non-melanoma skin cancer (rare types),2010,Males,45-49,10,1.3
Actual,Non-melanoma skin cancer (rare types),2010,Males,50-54,10,1.4
Actual,Non-melanoma skin cancer (rare types),2010,Males,55-59,15,2.3
Actual,Non-melanoma skin cancer (rare types),2010,Males,60-64,42,7.0
Actual,Non-melanoma skin cancer (rare types),2010,Males,65-69,55,12.2
Actual,Non-melanoma skin cancer (rare types),2010,Males,70-74,60,17.4
Actual,Non-melanoma skin cancer (rare types),2010,Males,75-79,73,28.8
Actual,Non-melanoma skin cancer (rare types),2010,Males,80-84,86,46.2
Actual,Non-melanoma skin cancer (rare types),2010,Males,85-89,39,40.5
Actual,Non-melanoma skin cancer (rare types),2010,Males,90+,24,67.8
Actual,Non-melanoma skin cancer (rare types),2010,Males,All ages combined,434,4.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2011,Males,25-29,2,0.2
Actual,Non-melanoma skin cancer (rare types),2011,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,35-39,4,0.5
Actual,Non-melanoma skin cancer (rare types),2011,Males,40-44,8,1.0
Actual,Non-melanoma skin cancer (rare types),2011,Males,45-49,9,1.2
Actual,Non-melanoma skin cancer (rare types),2011,Males,50-54,11,1.5
Actual,Non-melanoma skin cancer (rare types),2011,Males,55-59,26,3.9
Actual,Non-melanoma skin cancer (rare types),2011,Males,60-64,40,6.5
Actual,Non-melanoma skin cancer (rare types),2011,Males,65-69,53,11.2
Actual,Non-melanoma skin cancer (rare types),2011,Males,70-74,59,16.5
Actual,Non-melanoma skin cancer (rare types),2011,Males,75-79,79,30.6
Actual,Non-melanoma skin cancer (rare types),2011,Males,80-84,74,38.8
Actual,Non-melanoma skin cancer (rare types),2011,Males,85-89,63,62.4
Actual,Non-melanoma skin cancer (rare types),2011,Males,90+,23,60.3
Actual,Non-melanoma skin cancer (rare types),2011,Males,All ages combined,452,4.1
Actual,Non-melanoma skin cancer (rare types),2012,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2012,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,20-24,3,0.4
Actual,Non-melanoma skin cancer (rare types),2012,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2012,Males,30-34,1,0.1
Actual,Non-melanoma skin cancer (rare types),2012,Males,35-39,2,0.3
Actual,Non-melanoma skin cancer (rare types),2012,Males,40-44,4,0.5
Actual,Non-melanoma skin cancer (rare types),2012,Males,45-49,9,1.2
Actual,Non-melanoma skin cancer (rare types),2012,Males,50-54,12,1.6
Actual,Non-melanoma skin cancer (rare types),2012,Males,55-59,35,5.2
Actual,Non-melanoma skin cancer (rare types),2012,Males,60-64,45,7.4
Actual,Non-melanoma skin cancer (rare types),2012,Males,65-69,47,9.3
Actual,Non-melanoma skin cancer (rare types),2012,Males,70-74,58,15.7
Actual,Non-melanoma skin cancer (rare types),2012,Males,75-79,100,37.5
Actual,Non-melanoma skin cancer (rare types),2012,Males,80-84,77,40.0
Actual,Non-melanoma skin cancer (rare types),2012,Males,85-89,51,48.4
Actual,Non-melanoma skin cancer (rare types),2012,Males,90+,32,76.8
Actual,Non-melanoma skin cancer (rare types),2012,Males,All ages combined,478,4.2
Actual,Non-melanoma skin cancer (rare types),2013,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,05-09,1,0.1
Actual,Non-melanoma skin cancer (rare types),2013,Males,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2013,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,25-29,2,0.2
Actual,Non-melanoma skin cancer (rare types),2013,Males,30-34,2,0.2
Actual,Non-melanoma skin cancer (rare types),2013,Males,35-39,9,1.2
Actual,Non-melanoma skin cancer (rare types),2013,Males,40-44,6,0.7
Actual,Non-melanoma skin cancer (rare types),2013,Males,45-49,13,1.7
Actual,Non-melanoma skin cancer (rare types),2013,Males,50-54,19,2.5
Actual,Non-melanoma skin cancer (rare types),2013,Males,55-59,32,4.7
Actual,Non-melanoma skin cancer (rare types),2013,Males,60-64,49,8.0
Actual,Non-melanoma skin cancer (rare types),2013,Males,65-69,62,11.5
Actual,Non-melanoma skin cancer (rare types),2013,Males,70-74,73,19.1
Actual,Non-melanoma skin cancer (rare types),2013,Males,75-79,74,26.8
Actual,Non-melanoma skin cancer (rare types),2013,Males,80-84,121,62.3
Actual,Non-melanoma skin cancer (rare types),2013,Males,85-89,70,63.3
Actual,Non-melanoma skin cancer (rare types),2013,Males,90+,41,91.1
Actual,Non-melanoma skin cancer (rare types),2013,Males,All ages combined,575,5.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (rare types),2014,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (rare types),2014,Males,30-34,1,0.1
Actual,Non-melanoma skin cancer (rare types),2014,Males,35-39,6,0.8
Actual,Non-melanoma skin cancer (rare types),2014,Males,40-44,8,1.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,45-49,16,2.1
Actual,Non-melanoma skin cancer (rare types),2014,Males,50-54,26,3.4
Actual,Non-melanoma skin cancer (rare types),2014,Males,55-59,24,3.4
Actual,Non-melanoma skin cancer (rare types),2014,Males,60-64,54,8.7
Actual,Non-melanoma skin cancer (rare types),2014,Males,65-69,54,9.7
Actual,Non-melanoma skin cancer (rare types),2014,Males,70-74,92,23.1
Actual,Non-melanoma skin cancer (rare types),2014,Males,75-79,81,28.3
Actual,Non-melanoma skin cancer (rare types),2014,Males,80-84,82,41.8
Actual,Non-melanoma skin cancer (rare types),2014,Males,85-89,79,68.7
Actual,Non-melanoma skin cancer (rare types),2014,Males,90+,36,73.7
Actual,Non-melanoma skin cancer (rare types),2014,Males,All ages combined,561,4.8
Actual,Non-melanoma skin cancer (rare types),2015,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,20-24,2,0.2
Actual,Non-melanoma skin cancer (rare types),2015,Males,25-29,3,0.3
Actual,Non-melanoma skin cancer (rare types),2015,Males,30-34,4,0.5
Actual,Non-melanoma skin cancer (rare types),2015,Males,35-39,4,0.5
Actual,Non-melanoma skin cancer (rare types),2015,Males,40-44,7,0.9
Actual,Non-melanoma skin cancer (rare types),2015,Males,45-49,15,2.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,50-54,14,1.8
Actual,Non-melanoma skin cancer (rare types),2015,Males,55-59,33,4.6
Actual,Non-melanoma skin cancer (rare types),2015,Males,60-64,41,6.5
Actual,Non-melanoma skin cancer (rare types),2015,Males,65-69,68,11.9
Actual,Non-melanoma skin cancer (rare types),2015,Males,70-74,73,17.5
Actual,Non-melanoma skin cancer (rare types),2015,Males,75-79,109,36.6
Actual,Non-melanoma skin cancer (rare types),2015,Males,80-84,94,47.5
Actual,Non-melanoma skin cancer (rare types),2015,Males,85-89,90,75.4
Actual,Non-melanoma skin cancer (rare types),2015,Males,90+,41,78.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,All ages combined,598,5.1
Actual,Non-melanoma skin cancer (rare types),2016,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,10-14,1,0.1
Actual,Non-melanoma skin cancer (rare types),2016,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,25-29,2,0.2
Actual,Non-melanoma skin cancer (rare types),2016,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,35-39,3,0.4
Actual,Non-melanoma skin cancer (rare types),2016,Males,40-44,9,1.1
Actual,Non-melanoma skin cancer (rare types),2016,Males,45-49,10,1.3
Actual,Non-melanoma skin cancer (rare types),2016,Males,50-54,16,2.1
Actual,Non-melanoma skin cancer (rare types),2016,Males,55-59,36,5.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,60-64,43,6.7
Actual,Non-melanoma skin cancer (rare types),2016,Males,65-69,70,11.9
Actual,Non-melanoma skin cancer (rare types),2016,Males,70-74,83,19.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,75-79,105,34.1
Actual,Non-melanoma skin cancer (rare types),2016,Males,80-84,107,52.8
Actual,Non-melanoma skin cancer (rare types),2016,Males,85-89,93,76.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,90+,60,105.6
Actual,Non-melanoma skin cancer (rare types),2016,Males,All ages combined,638,5.3
Actual,Non-melanoma skin cancer (rare types),2017,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,20-24,2,0.2
Actual,Non-melanoma skin cancer (rare types),2017,Males,25-29,1,0.1
